1,2,279.15,124.66,30.00,54.00,1,-1,-1,-1
1,3,305.47,184.88,31.00,57.00,1,-1,-1,-1
2,2,279.27,125.92,30.00,54.00,1,-1,-1,-1
2,3,305.41,183.40,32.25,59.30,1,-1,-1,-1
3,2,279.43,126.71,30.00,54.00,1,-1,-1,-1
3,3,305.81,183.31,31.62,58.14,1,-1,-1,-1
4,2,279.59,127.39,30.00,54.00,1,-1,-1,-1
4,3,306.33,183.91,30.39,55.88,1,-1,-1,-1
5,2,279.73,127.75,30.00,54.00,1,-1,-1,-1
5,3,306.43,183.31,31.00,57.00,1,-1,-1,-1
6,2,279.94,128.89,30.00,54.00,1,-1,-1,-1
6,3,306.69,182.88,31.00,57.00,1,-1,-1,-1
7,2,280.51,130.36,29.41,52.94,1,-1,-1,-1
7,3,307.13,183.39,29.80,54.79,1,-1,-1,-1
8,2,280.31,130.96,29.41,52.94,1,-1,-1,-1
8,3,307.00,183.20,29.80,54.79,1,-1,-1,-1
9,2,279.82,131.12,30.00,54.00,1,-1,-1,-1
9,3,307.92,183.66,29.21,53.71,1,-1,-1,-1
10,2,280.38,132.76,29.41,52.94,1,-1,-1,-1
10,3,308.08,183.17,29.80,54.79,1,-1,-1,-1
11,2,279.94,133.13,30.00,54.00,1,-1,-1,-1
11,3,308.40,182.99,29.80,54.79,1,-1,-1,-1
12,2,280.25,134.96,30.00,54.00,1,-1,-1,-1
12,3,308.47,183.46,29.21,53.71,1,-1,-1,-1
13,2,280.38,137.13,29.41,52.94,1,-1,-1,-1
13,3,308.71,183.62,29.21,53.71,1,-1,-1,-1
14,2,279.94,137.34,30.00,54.00,1,-1,-1,-1
14,3,309.37,184.52,28.64,52.66,1,-1,-1,-1
15,2,280.60,139.69,29.41,52.94,1,-1,-1,-1
15,3,309.24,184.26,29.21,53.71,1,-1,-1,-1
16,2,280.48,140.47,29.41,52.94,1,-1,-1,-1
16,3,310.25,185.22,28.64,52.66,1,-1,-1,-1
17,2,280.35,143.04,29.41,52.94,1,-1,-1,-1
17,3,310.59,186.48,27.53,50.61,1,-1,-1,-1
18,2,280.81,144.99,28.27,50.89,1,-1,-1,-1
18,3,310.62,186.71,28.08,51.63,1,-1,-1,-1
19,2,281.07,146.30,28.27,50.89,1,-1,-1,-1
