1,1,387.31,131.17,15.00,38.00,1,-1,-1,-1
1,2,587.76,249.47,27.00,62.00,1,-1,-1,-1
2,1,387.36,131.83,15.00,38.00,1,-1,-1,-1
2,2,585.91,249.11,27.00,62.00,1,-1,-1,-1
3,1,387.14,132.72,15.00,38.00,1,-1,-1,-1
3,2,584.42,245.53,27.54,63.24,1,-1,-1,-1
3,3,93.15,28.11,6.00,13.00,1,-1,-1,-1
4,1,385.96,132.21,15.00,38.00,1,-1,-1,-1
4,2,579.92,241.70,28.09,64.50,1,-1,-1,-1
4,3,93.87,28.50,6.00,13.00,1,-1,-1,-1
5,1,385.38,131.22,15.00,38.00,1,-1,-1,-1
5,2,579.12,241.49,28.09,64.50,1,-1,-1,-1
5,3,94.91,29.22,6.00,13.00,1,-1,-1,-1
5,4,122.25,28.22,6.00,13.00,1,-1,-1,-1
6,1,385.60,131.08,15.00,38.00,1,-1,-1,-1
6,2,577.67,241.99,28.09,64.50,1,-1,-1,-1
6,3,95.20,29.00,6.00,13.00,1,-1,-1,-1
6,4,122.17,29.25,6.00,13.00,1,-1,-1,-1
7,1,384.32,131.04,15.00,38.00,1,-1,-1,-1
7,2,576.58,241.59,28.65,65.79,1,-1,-1,-1
7,3,94.93,28.91,6.00,13.00,1,-1,-1,-1
7,4,122.26,29.30,6.00,13.00,1,-1,-1,-1
8,1,384.81,131.12,15.00,38.00,1,-1,-1,-1
8,2,576.01,242.80,28.65,65.79,1,-1,-1,-1
8,4,122.75,29.54,6.00,13.00,1,-1,-1,-1
9,1,384.09,131.74,15.00,38.00,1,-1,-1,-1
9,2,572.87,243.15,28.09,64.50,1,-1,-1,-1
9,4,123.80,29.15,6.00,13.00,1,-1,-1,-1
10,1,383.88,133.33,15.00,38.00,1,-1,-1,-1
10,2,572.67,242.41,27.54,63.24,1,-1,-1,-1
10,4,124.07,29.77,6.00,13.00,1,-1,-1,-1
10,6,0.43,35.01,6.00,13.00,1,-1,-1,-1
10,7,27.33,31.14,7.00,13.00,1,-1,-1,-1
11,1,383.58,133.29,15.00,38.00,1,-1,-1,-1
11,2,571.85,240.65,27.54,63.24,1,-1,-1,-1
11,4,123.57,29.78,6.00,13.00,1,-1,-1,-1
11,6,1.53,35.69,6.00,13.00,1,-1,-1,-1
12,1,383.19,133.24,15.00,38.00,1,-1,-1,-1
12,2,571.50,239.86,27.54,63.24,1,-1,-1,-1
12,3,97.17,30.44,6.00,13.00,1,-1,-1,-1
12,4,124.57,29.91,6.00,13.00,1,-1,-1,-1
13,1,383.55,133.12,15.00,38.00,1,-1,-1,-1
13,2,570.69,239.21,27.00,62.00,1,-1,-1,-1
13,3,97.36,30.85,6.00,13.00,1,-1,-1,-1
13,4,124.67,30.25,6.00,13.00,1,-1,-1,-1
14,1,382.99,132.02,15.00,38.00,1,-1,-1,-1
14,2,568.61,239.71,27.00,62.00,1,-1,-1,-1
14,3,98.48,30.66,6.00,13.00,1,-1,-1,-1
14,4,125.75,31.07,6.00,13.00,1,-1,-1,-1
14,7,29.87,32.02,7.00,13.00,1,-1,-1,-1
15,1,383.37,132.03,15.00,38.00,1,-1,-1,-1
15,2,568.09,239.92,27.00,62.00,1,-1,-1,-1
15,3,99.10,30.61,6.00,13.00,1,-1,-1,-1
15,4,126.11,30.97,6.00,13.00,1,-1,-1,-1
15,6,3.42,36.93,6.00,13.00,1,-1,-1,-1
15,7,29.85,32.64,7.00,13.00,1,-1,-1,-1
16,1,383.68,132.16,15.00,38.00,1,-1,-1,-1
16,2,568.49,241.81,25.95,59.59,1,-1,-1,-1
16,3,99.15,30.68,6.00,13.00,1,-1,-1,-1
16,4,126.11,31.23,6.00,13.00,1,-1,-1,-1
16,6,4.23,36.94,6.00,13.00,1,-1,-1,-1
16,7,30.50,32.40,7.00,13.00,1,-1,-1,-1
17,1,383.08,132.60,15.00,38.00,1,-1,-1,-1
17,2,567.58,241.43,26.47,60.78,1,-1,-1,-1
17,4,126.36,31.59,6.00,13.00,1,-1,-1,-1
17,6,4.44,36.85,6.00,13.00,1,-1,-1,-1
17,7,31.48,33.38,7.00,13.00,1,-1,-1,-1
18,1,383.50,133.58,15.00,38.00,1,-1,-1,-1
18,2,566.11,240.79,27.00,62.00,1,-1,-1,-1
18,6,5.35,37.07,6.00,13.00,1,-1,-1,-1
18,7,32.10,33.58,7.00,13.00,1,-1,-1,-1
18,8,199.08,36.43,6.00,14.00,1,-1,-1,-1
19,1,383.26,133.69,15.30,38.76,1,-1,-1,-1
19,2,565.39,240.70,27.00,62.00,1,-1,-1,-1
19,6,6.16,37.50,6.00,13.00,1,-1,-1,-1
19,7,32.59,33.30,7.00,13.00,1,-1,-1,-1
20,1,384.79,133.71,15.00,38.00,1,-1,-1,-1
20,2,564.93,239.99,27.54,63.24,1,-1,-1,-1
20,4,128.69,31.93,6.00,13.00,1,-1,-1,-1
20,6,6.35,36.93,6.00,13.00,1,-1,-1,-1
20,7,32.65,34.17,7.00,13.00,1,-1,-1,-1
21,1,384.50,133.62,15.00,38.00,1,-1,-1,-1
21,2,564.41,237.07,27.54,63.24,1,-1,-1,-1
21,4,129.23,32.10,6.00,13.00,1,-1,-1,-1
21,6,7.16,37.84,6.00,13.00,1,-1,-1,-1
21,7,33.27,34.19,7.00,13.00,1,-1,-1,-1
22,1,385.30,133.18,15.00,38.00,1,-1,-1,-1
22,2,563.18,236.24,27.54,63.24,1,-1,-1,-1
22,4,129.17,32.52,6.00,13.00,1,-1,-1,-1
22,6,7.40,37.67,6.00,13.00,1,-1,-1,-1
22,7,34.39,34.34,7.00,13.00,1,-1,-1,-1
23,1,385.51,132.51,15.00,38.00,1,-1,-1,-1
23,2,563.15,235.05,28.09,64.50,1,-1,-1,-1
23,4,129.42,31.89,6.00,13.00,1,-1,-1,-1
23,6,8.37,37.57,6.00,13.00,1,-1,-1,-1
23,7,35.05,34.51,7.00,13.00,1,-1,-1,-1
24,1,385.50,132.95,14.71,37.25,1,-1,-1,-1
24,2,563.08,234.81,27.00,62.00,1,-1,-1,-1
24,4,130.46,32.79,6.00,13.00,1,-1,-1,-1
