1,1,446.62,124.07,25.00,37.00,1,-1,-1,-1
1,2,495.09,96.07,20.59,39.22,1,-1,-1,-1
2,1,445.80,124.17,25.00,37.00,1,-1,-1,-1
2,2,494.62,95.65,21.00,40.00,1,-1,-1,-1
3,1,445.36,123.60,25.00,37.00,1,-1,-1,-1
3,2,494.13,95.56,20.59,39.22,1,-1,-1,-1
4,1,444.86,121.93,25.00,37.00,1,-1,-1,-1
4,2,493.86,93.86,20.59,39.22,1,-1,-1,-1
5,1,444.22,121.70,25.00,37.00,1,-1,-1,-1
5,2,493.50,93.81,20.18,38.45,1,-1,-1,-1
6,1,443.81,120.62,25.00,37.00,1,-1,-1,-1
6,2,492.86,91.81,19.79,37.69,1,-1,-1,-1
7,1,443.06,120.14,25.00,37.00,1,-1,-1,-1
7,2,492.93,91.75,19.40,36.95,1,-1,-1,-1
8,1,442.49,120.10,25.00,37.00,1,-1,-1,-1
8,2,492.62,91.04,19.02,36.23,1,-1,-1,-1
9,1,442.20,120.14,25.00,37.00,1,-1,-1,-1
9,2,491.41,90.46,19.02,36.23,1,-1,-1,-1
10,1,441.18,120.67,25.00,37.00,1,-1,-1,-1
10,2,491.82,90.78,19.02,36.23,1,-1,-1,-1
11,1,440.57,120.98,25.00,37.00,1,-1,-1,-1
11,2,490.92,91.47,19.02,36.23,1,-1,-1,-1
12,1,439.05,121.43,25.00,37.00,1,-1,-1,-1
12,2,490.43,90.47,19.79,37.69,1,-1,-1,-1
13,1,438.91,122.98,24.51,36.27,1,-1,-1,-1
13,2,490.05,90.89,19.40,36.95,1,-1,-1,-1
14,1,437.81,122.66,24.51,36.27,1,-1,-1,-1
14,2,489.90,90.56,19.79,37.69,1,-1,-1,-1
15,1,436.42,123.64,24.51,36.27,1,-1,-1,-1
15,2,489.52,90.86,19.79,37.69,1,-1,-1,-1
16,1,435.63,124.23,25.00,37.00,1,-1,-1,-1
16,2,489.14,91.49,19.40,36.95,1,-1,-1,-1
17,1,434.97,125.21,25.00,37.00,1,-1,-1,-1
17,2,489.15,91.56,19.40,36.95,1,-1,-1,-1
18,1,434.78,125.45,25.00,37.00,1,-1,-1,-1
18,2,488.90,90.24,19.40,36.95,1,-1,-1,-1
19,1,434.18,125.89,25.00,37.00,1,-1,-1,-1
19,2,488.54,90.70,19.40,36.95,1,-1,-1,-1
20,1,433.92,125.96,25.00,37.00,1,-1,-1,-1
20,2,487.70,90.73,19.40,36.95,1,-1,-1,-1
21,1,433.07,126.41,25.00,37.00,1,-1,-1,-1
21,2,487.63,91.26,19.02,36.23,1,-1,-1,-1
22,1,432.77,126.80,25.00,37.00,1,-1,-1,-1
22,2,487.43,91.32,19.02,36.23,1,-1,-1,-1
23,1,432.34,127.21,24.51,36.27,1,-1,-1,-1
23,2,487.70,91.82,19.02,36.23,1,-1,-1,-1
24,1,431.53,126.63,25.00,37.00,1,-1,-1,-1
24,2,487.28,92.24,19.02,36.23,1,-1,-1,-1
25,1,430.81,127.01,25.00,37.00,1,-1,-1,-1
25,2,487.40,92.12,19.02,36.23,1,-1,-1,-1
26,1,430.47,127.37,25.00,37.00,1,-1,-1,-1
26,2,487.40,92.16,19.02,36.23,1,-1,-1,-1
27,1,430.26,128.15,25.00,37.00,1,-1,-1,-1
27,2,487.30,92.26,19.02,36.23,1,-1,-1,-1
28,1,429.80,128.31,25.00,37.00,1,-1,-1,-1
28,2,487.16,92.49,19.02,36.23,1,-1,-1,-1
29,1,428.93,128.78,25.00,37.00,1,-1,-1,-1
29,2,486.66,92.62,19.40,36.95,1,-1,-1,-1
30,1,428.21,128.77,25.00,37.00,1,-1,-1,-1
30,2,485.98,92.57,19.40,36.95,1,-1,-1,-1
31,1,427.44,128.48,25.50,37.74,1,-1,-1,-1
31,2,486.17,93.16,19.02,36.23,1,-1,-1,-1
32,1,426.54,129.51,25.00,37.00,1,-1,-1,-1
32,2,486.08,93.34,19.02,36.23,1,-1,-1,-1
33,1,425.76,129.51,25.00,37.00,1,-1,-1,-1
33,2,485.90,93.73,19.02,36.23,1,-1,-1,-1
34,1,425.02,129.75,25.00,37.00,1,-1,-1,-1
34,2,485.57,94.38,19.02,36.23,1,-1,-1,-1
35,1,424.37,130.10,25.00,37.00,1,-1,-1,-1
35,2,485.09,94.40,19.02,36.23,1,-1,-1,-1
36,1,423.79,130.64,25.00,37.00,1,-1,-1,-1
36,2,485.15,94.75,19.02,36.23,1,-1,-1,-1
37,1,422.83,130.68,25.00,37.00,1,-1,-1,-1
37,2,485.14,95.17,19.02,36.23,1,-1,-1,-1
38,1,421.92,131.00,25.00,37.00,1,-1,-1,-1
38,2,484.96,94.88,19.02,36.23,1,-1,-1,-1
39,1,421.31,131.45,25.00,37.00,1,-1,-1,-1
39,2,484.60,94.95,19.40,36.95,1,-1,-1,-1
40,1,420.94,131.98,25.00,37.00,1,-1,-1,-1
40,2,484.19,94.69,19.40,36.95,1,-1,-1,-1
41,1,420.25,131.97,25.00,37.00,1,-1,-1,-1
41,2,484.41,94.63,19.40,36.95,1,-1,-1,-1
42,1,419.98,131.94,25.00,37.00,1,-1,-1,-1
42,2,484.10,94.71,19.02,36.23,1,-1,-1,-1
43,1,419.35,132.22,25.00,37.00,1,-1,-1,-1
43,2,484.33,95.12,19.02,36.23,1,-1,-1,-1
44,1,419.12,132.50,25.00,37.00,1,-1,-1,-1
44,2,484.46,94.71,19.02,36.23,1,-1,-1,-1
45,1,418.59,132.25,25.00,37.00,1,-1,-1,-1
45,2,484.57,94.97,19.02,36.23,1,-1,-1,-1
46,1,417.48,132.91,25.00,37.00,1,-1,-1,-1
46,2,483.77,94.49,19.02,36.23,1,-1,-1,-1
47,1,417.82,132.81,25.00,37.00,1,-1,-1,-1
47,2,483.80,94.67,19.02,36.23,1,-1,-1,-1
48,1,416.88,133.01,25.00,37.00,1,-1,-1,-1
48,2,483.74,94.82,19.02,36.23,1,-1,-1,-1
49,1,416.55,133.31,25.00,37.00,1,-1,-1,-1
49,2,483.54,94.91,19.02,36.23,1,-1,-1,-1
50,1,415.74,133.75,25.00,37.00,1,-1,-1,-1
50,2,483.25,94.28,19.02,36.23,1,-1,-1,-1
51,1,415.55,133.54,25.00,37.00,1,-1,-1,-1
51,2,483.77,94.29,19.02,36.23,1,-1,-1,-1
52,1,414.99,133.76,25.00,37.00,1,-1,-1,-1
52,2,483.32,94.31,19.02,36.23,1,-1,-1,-1
53,1,414.86,133.95,25.00,37.00,1,-1,-1,-1
53,2,483.73,94.27,19.02,36.23,1,-1,-1,-1
54,1,414.30,134.48,25.00,37.00,1,-1,-1,-1
54,2,483.16,94.20,19.02,36.23,1,-1,-1,-1
55,1,414.02,135.13,25.00,37.00,1,-1,-1,-1
55,2,483.42,94.07,19.02,36.23,1,-1,-1,-1
56,1,413.67,135.33,25.00,37.00,1,-1,-1,-1
56,2,483.56,93.91,19.02,36.23,1,-1,-1,-1
57,1,412.76,135.91,25.00,37.00,1,-1,-1,-1
57,2,482.56,93.82,19.02,36.23,1,-1,-1,-1
58,1,412.48,136.07,25.00,37.00,1,-1,-1,-1
58,2,482.45,94.50,19.02,36.23,1,-1,-1,-1
59,1,412.25,136.56,25.00,37.00,1,-1,-1,-1
59,2,483.16,94.35,19.02,36.23,1,-1,-1,-1
60,1,411.80,136.68,25.00,37.00,1,-1,-1,-1
60,2,482.92,94.04,19.02,36.23,1,-1,-1,-1
61,1,410.82,137.25,25.00,37.00,1,-1,-1,-1
61,2,482.47,93.72,19.02,36.23,1,-1,-1,-1
62,1,410.17,138.05,25.00,37.00,1,-1,-1,-1
62,2,482.73,94.19,19.02,36.23,1,-1,-1,-1
63,1,409.96,138.49,25.00,37.00,1,-1,-1,-1
63,2,481.99,93.78,19.02,36.23,1,-1,-1,-1
64,1,409.38,139.27,25.00,37.00,1,-1,-1,-1
64,2,481.95,94.10,19.02,36.23,1,-1,-1,-1
65,1,409.22,139.66,25.00,37.00,1,-1,-1,-1
65,2,481.85,93.62,19.02,36.23,1,-1,-1,-1
66,1,408.93,139.59,25.00,37.00,1,-1,-1,-1
66,2,481.49,93.82,19.02,36.23,1,-1,-1,-1
67,1,408.36,139.79,25.00,37.00,1,-1,-1,-1
67,2,480.95,93.96,19.02,36.23,1,-1,-1,-1
68,1,408.12,140.18,25.00,37.00,1,-1,-1,-1
68,2,481.13,93.52,19.02,36.23,1,-1,-1,-1
69,1,407.64,140.79,25.00,37.00,1,-1,-1,-1
69,2,481.10,93.68,19.02,36.23,1,-1,-1,-1
70,1,407.06,140.89,25.00,37.00,1,-1,-1,-1
70,2,480.93,93.77,19.02,36.23,1,-1,-1,-1
71,1,406.90,141.21,25.00,37.00,1,-1,-1,-1
71,2,480.55,93.76,19.02,36.23,1,-1,-1,-1
72,1,406.57,141.68,25.00,37.00,1,-1,-1,-1
72,2,479.93,93.67,19.02,36.23,1,-1,-1,-1
73,1,405.97,141.54,25.00,37.00,1,-1,-1,-1
73,2,480.08,93.67,19.02,36.23,1,-1,-1,-1
74,1,405.76,141.60,25.00,37.00,1,-1,-1,-1
74,2,480.06,93.51,19.02,36.23,1,-1,-1,-1
75,1,405.41,141.71,25.00,37.00,1,-1,-1,-1
75,2,479.90,93.16,19.02,36.23,1,-1,-1,-1
76,1,405.40,141.91,25.00,37.00,1,-1,-1,-1
76,2,479.64,92.80,19.02,36.23,1,-1,-1,-1
77,1,405.14,142.21,25.00,37.00,1,-1,-1,-1
77,2,479.38,93.27,19.02,36.23,1,-1,-1,-1
78,1,404.55,142.66,25.00,37.00,1,-1,-1,-1
78,2,479.88,92.93,19.02,36.23,1,-1,-1,-1
79,1,403.87,142.58,25.00,37.00,1,-1,-1,-1
79,2,479.30,92.61,19.02,36.23,1,-1,-1,-1
80,1,403.57,142.72,25.00,37.00,1,-1,-1,-1
80,2,479.63,92.98,19.02,36.23,1,-1,-1,-1
81,1,402.96,143.05,25.00,37.00,1,-1,-1,-1
81,2,478.79,92.51,19.02,36.23,1,-1,-1,-1
82,1,402.63,143.45,25.00,37.00,1,-1,-1,-1
82,2,478.99,92.89,19.02,36.23,1,-1,-1,-1
83,1,401.98,144.16,25.00,37.00,1,-1,-1,-1
83,2,479.08,92.62,19.02,36.23,1,-1,-1,-1
84,1,401.94,144.37,25.00,37.00,1,-1,-1,-1
84,2,479.07,93.16,19.02,36.23,1,-1,-1,-1
85,1,401.40,144.92,25.00,37.00,1,-1,-1,-1
85,2,478.99,93.05,19.02,36.23,1,-1,-1,-1
86,1,401.24,144.96,25.00,37.00,1,-1,-1,-1
86,2,478.79,93.10,19.02,36.23,1,-1,-1,-1
87,1,400.72,145.48,25.00,37.00,1,-1,-1,-1
87,2,478.46,93.34,19.02,36.23,1,-1,-1,-1
88,1,399.64,146.25,25.00,37.00,1,-1,-1,-1
88,2,478.81,93.77,19.02,36.23,1,-1,-1,-1
89,1,399.22,146.38,25.00,37.00,1,-1,-1,-1
89,2,478.29,94.55,19.02,36.23,1,-1,-1,-1
90,1,398.95,146.89,25.00,37.00,1,-1,-1,-1
90,2,478.55,94.75,19.02,36.23,1,-1,-1,-1
91,1,398.51,146.91,25.00,37.00,1,-1,-1,-1
91,2,477.83,95.11,19.02,36.23,1,-1,-1,-1
92,1,397.66,147.17,25.00,37.00,1,-1,-1,-1
92,2,477.96,95.07,19.02,36.23,1,-1,-1,-1
93,1,397.32,147.63,25.00,37.00,1,-1,-1,-1
93,2,478.01,95.23,19.02,36.23,1,-1,-1,-1
94,1,397.46,147.29,25.00,37.00,1,-1,-1,-1
94,2,477.99,95.60,19.02,36.23,1,-1,-1,-1
95,1,397.20,147.99,25.00,37.00,1,-1,-1,-1
95,2,477.87,96.19,19.02,36.23,1,-1,-1,-1
96,1,396.85,148.32,25.00,37.00,1,-1,-1,-1
96,2,477.60,96.14,19.02,36.23,1,-1,-1,-1
97,1,396.16,148.82,25.00,37.00,1,-1,-1,-1
97,2,477.21,96.22,19.02,36.23,1,-1,-1,-1
98,1,396.10,148.66,25.00,37.00,1,-1,-1,-1
98,2,477.50,96.35,19.02,36.23,1,-1,-1,-1
99,1,395.75,148.83,25.00,37.00,1,-1,-1,-1
99,2,476.67,96.57,19.02,36.23,1,-1,-1,-1
100,1,395.11,149.19,25.00,37.00,1,-1,-1,-1
100,2,476.65,96.78,19.02,36.23,1,-1,-1,-1
101,1,394.97,149.57,25.00,37.00,1,-1,-1,-1
101,2,476.42,97.05,19.02,36.23,1,-1,-1,-1
102,1,394.67,149.47,25.00,37.00,1,-1,-1,-1
102,2,476.64,96.57,19.02,36.23,1,-1,-1,-1
103,1,393.98,150.33,25.00,37.00,1,-1,-1,-1
103,2,475.85,96.89,19.02,36.23,1,-1,-1,-1
104,1,393.94,150.58,25.00,37.00,1,-1,-1,-1
104,2,475.73,97.26,19.02,36.23,1,-1,-1,-1
105,1,393.75,150.33,25.00,37.00,1,-1,-1,-1
105,2,475.35,96.80,19.02,36.23,1,-1,-1,-1
106,1,393.22,151.06,25.00,37.00,1,-1,-1,-1
106,2,475.44,97.42,19.02,36.23,1,-1,-1,-1
107,1,393.16,151.48,25.00,37.00,1,-1,-1,-1
107,2,475.25,97.38,19.02,36.23,1,-1,-1,-1
108,1,392.85,152.09,25.00,37.00,1,-1,-1,-1
108,2,474.79,97.41,19.02,36.23,1,-1,-1,-1
109,1,392.25,152.46,25.00,37.00,1,-1,-1,-1
109,2,473.65,97.58,19.02,36.23,1,-1,-1,-1
110,1,392.04,152.99,25.00,37.00,1,-1,-1,-1
110,2,473.08,97.83,19.02,36.23,1,-1,-1,-1
111,1,391.57,153.23,25.00,37.00,1,-1,-1,-1
111,2,472.96,98.16,19.02,36.23,1,-1,-1,-1
