1,1,413.21,130.63,26.00,65.00,1,-1,-1,-1
1,2,519.39,199.02,43.70,72.83,1,-1,-1,-1
1,3,218.95,182.96,35.81,69.73,1,-1,-1,-1
2,1,410.08,132.22,25.49,63.73,1,-1,-1,-1
2,2,506.25,199.15,43.70,72.83,1,-1,-1,-1
2,3,231.38,181.77,35.81,69.73,1,-1,-1,-1
3,1,409.53,133.87,24.50,61.25,1,-1,-1,-1
3,2,499.15,200.23,42.00,70.00,1,-1,-1,-1
3,3,238.68,177.73,36.52,71.13,1,-1,-1,-1
4,1,408.55,135.59,24.02,60.05,1,-1,-1,-1
4,2,489.71,197.50,44.57,74.28,1,-1,-1,-1
4,3,243.76,177.75,35.11,68.36,1,-1,-1,-1
5,1,404.77,136.56,24.02,60.05,1,-1,-1,-1
5,2,484.17,198.49,44.57,74.28,1,-1,-1,-1
5,3,245.58,179.10,35.11,68.36,1,-1,-1,-1
6,1,400.90,137.41,23.55,58.87,1,-1,-1,-1
6,2,476.97,193.03,45.46,75.77,1,-1,-1,-1
6,3,248.99,180.39,33.74,65.71,1,-1,-1,-1
7,1,399.03,139.54,22.63,56.59,1,-1,-1,-1
7,2,468.83,197.28,44.57,74.28,1,-1,-1,-1
7,3,256.22,179.87,34.42,67.02,1,-1,-1,-1
8,1,395.59,139.53,23.09,57.72,1,-1,-1,-1
8,2,459.01,194.25,48.24,80.41,1,-1,-1,-1
8,3,256.16,174.48,35.11,68.36,1,-1,-1,-1
9,1,389.53,140.61,22.63,56.59,1,-1,-1,-1
9,2,445.83,195.90,47.30,78.83,1,-1,-1,-1
9,3,264.42,175.67,33.74,65.71,1,-1,-1,-1
9,4,620.64,283.42,15.61,59.30,1,-1,-1,-1
10,1,388.39,141.99,22.63,56.59,1,-1,-1,-1
10,2,439.98,191.32,47.30,78.83,1,-1,-1,-1
10,3,268.37,175.31,33.08,64.42,1,-1,-1,-1
10,4,623.02,266.73,15.61,59.30,1,-1,-1,-1
11,1,385.25,142.37,22.63,56.59,1,-1,-1,-1
11,2,430.97,195.79,47.30,78.83,1,-1,-1,-1
11,3,272.78,172.33,33.74,65.71,1,-1,-1,-1
11,4,619.78,266.20,15.30,58.14,1,-1,-1,-1
12,1,379.40,142.66,22.63,56.59,1,-1,-1,-1
12,2,415.04,191.96,50.19,83.66,1,-1,-1,-1
12,3,283.37,167.87,34.42,67.02,1,-1,-1,-1
13,1,375.42,144.68,22.19,55.48,1,-1,-1,-1
13,2,409.51,207.81,52.22,87.04,1,-1,-1,-1
13,3,285.34,166.73,35.11,68.36,1,-1,-1,-1
13,5,598.29,241.48,37.00,96.00,1,-1,-1,-1
14,1,370.81,144.94,22.19,55.48,1,-1,-1,-1
14,2,400.66,187.24,52.22,87.04,1,-1,-1,-1
14,3,287.43,167.96,35.11,68.36,1,-1,-1,-1
14,5,594.91,237.51,37.74,97.92,1,-1,-1,-1
15,1,367.00,146.00,22.19,55.48,1,-1,-1,-1
15,2,394.75,188.96,49.21,82.02,1,-1,-1,-1
15,3,288.82,164.59,35.81,69.73,1,-1,-1,-1
15,5,593.72,234.32,37.74,97.92,1,-1,-1,-1
16,1,359.09,146.86,21.76,54.39,1,-1,-1,-1
16,2,381.74,192.76,47.30,78.83,1,-1,-1,-1
16,3,294.24,162.63,35.11,68.36,1,-1,-1,-1
16,5,589.05,232.98,37.00,96.00,1,-1,-1,-1
17,1,355.61,145.52,22.19,55.48,1,-1,-1,-1
17,2,376.83,193.60,46.37,77.29,1,-1,-1,-1
17,3,296.34,162.70,35.11,68.36,1,-1,-1,-1
17,5,583.74,231.10,38.49,99.88,1,-1,-1,-1
17,6,614.41,227.25,22.08,96.06,1,-1,-1,-1
18,2,371.27,190.02,47.30,78.83,1,-1,-1,-1
18,3,298.36,162.82,35.11,68.36,1,-1,-1,-1
18,5,578.06,225.98,40.05,103.91,1,-1,-1,-1
18,6,609.14,223.52,23.43,101.93,1,-1,-1,-1
19,2,357.76,191.48,47.30,78.83,1,-1,-1,-1
19,3,302.34,160.34,35.81,69.73,1,-1,-1,-1
19,5,566.89,223.51,38.49,99.88,1,-1,-1,-1
19,6,600.37,218.99,23.43,101.93,1,-1,-1,-1
20,1,368.23,190.12,21.76,54.39,1,-1,-1,-1
20,3,304.34,160.61,34.42,67.02,1,-1,-1,-1
20,5,562.17,222.64,37.74,97.92,1,-1,-1,-1
20,6,594.65,215.74,24.38,106.05,1,-1,-1,-1
21,1,364.01,190.40,20.91,52.28,1,-1,-1,-1
21,3,307.07,158.90,34.42,67.02,1,-1,-1,-1
21,5,557.97,222.84,36.27,94.12,1,-1,-1,-1
21,6,591.00,216.07,23.90,103.97,1,-1,-1,-1
21,7,337.02,138.96,21.00,71.00,1,-1,-1,-1
22,2,334.84,185.60,50.19,83.66,1,-1,-1,-1
22,3,310.18,156.79,35.11,68.36,1,-1,-1,-1
22,5,550.16,218.34,37.00,96.00,1,-1,-1,-1
22,6,581.58,210.16,23.90,103.97,1,-1,-1,-1
22,7,338.44,138.97,21.00,71.00,1,-1,-1,-1
23,2,333.31,189.62,50.19,83.66,1,-1,-1,-1
23,3,310.93,156.16,35.81,69.73,1,-1,-1,-1
23,5,548.82,216.20,37.00,96.00,1,-1,-1,-1
23,6,578.34,211.00,22.52,97.98,1,-1,-1,-1
24,1,338.58,193.31,21.76,54.39,1,-1,-1,-1
24,3,314.59,155.73,35.81,69.73,1,-1,-1,-1
24,5,545.96,214.49,37.00,96.00,1,-1,-1,-1
24,6,575.26,213.83,22.08,96.06,1,-1,-1,-1
24,8,324.17,144.71,23.00,65.00,1,-1,-1,-1
25,1,336.73,191.08,22.19,55.48,1,-1,-1,-1
25,3,314.42,154.36,36.52,71.13,1,-1,-1,-1
25,5,544.11,214.79,36.27,94.12,1,-1,-1,-1
25,6,571.25,208.34,22.97,99.94,1,-1,-1,-1
25,8,324.68,144.00,23.00,65.00,1,-1,-1,-1
26,1,335.89,191.24,22.19,55.48,1,-1,-1,-1
26,3,313.66,153.78,37.25,72.55,1,-1,-1,-1
26,5,539.24,213.29,37.00,96.00,1,-1,-1,-1
26,6,567.83,206.20,23.43,101.93,1,-1,-1,-1
26,8,324.62,145.53,22.11,62.48,1,-1,-1,-1
27,1,335.85,192.93,22.63,56.59,1,-1,-1,-1
27,3,316.74,141.07,38.00,74.00,1,-1,-1,-1
27,5,529.51,210.08,37.00,96.00,1,-1,-1,-1
27,6,558.95,201.86,24.38,106.05,1,-1,-1,-1
28,1,335.01,193.25,23.09,57.72,1,-1,-1,-1
28,3,316.12,140.96,38.00,74.00,1,-1,-1,-1
28,5,523.67,209.18,35.56,92.27,1,-1,-1,-1
28,6,553.80,200.22,24.87,108.17,1,-1,-1,-1
29,1,333.13,189.64,23.09,57.72,1,-1,-1,-1
29,3,314.68,141.28,39.54,76.99,1,-1,-1,-1
29,5,519.24,207.26,34.18,88.69,1,-1,-1,-1
29,6,548.56,195.19,25.87,112.54,1,-1,-1,-1
30,3,315.94,146.25,39.54,76.99,1,-1,-1,-1
30,5,512.43,207.99,32.85,85.25,1,-1,-1,-1
30,6,542.34,195.53,26.39,114.79,1,-1,-1,-1
31,3,317.09,146.51,39.54,76.99,1,-1,-1,-1
31,5,509.26,205.76,32.85,85.25,1,-1,-1,-1
31,6,537.69,194.00,26.92,117.09,1,-1,-1,-1
